Fall,College,Degree,Major Name,Concentration Name,Total,Male,Female,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown.1,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois
2012,LAS,BALAS,Sociology,,218,82,136,0,85,29,53,27,1,0,3,18,2,55,4,0,0,185,33
2011,LAS,MA,Sociology,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,LAS,BSLAS,Sociology,,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2011,LAS,BALAS,Sociology,,23,9,14,0,13,0,2,6,0,0,0,2,0,4,3,0,0,21,2
2011,LAS,PHD,Sociology,,46,17,29,0,18,4,5,4,0,0,1,13,1,5,0,0,0,12,34
2011,LAS,BALAS,Sociology,,257,102,155,0,97,26,65,41,2,1,8,12,5,70,7,0,0,226,31
2010,LAS,BSLAS,Sociology,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2010,LAS,MA,Sociology,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010,LAS,BALAS,Sociology,,15,6,9,0,10,0,2,1,0,0,1,1,0,3,0,0,0,14,1
2010,LAS,PHD,Sociology,,52,21,31,0,18,5,5,3,0,0,1,18,2,5,0,0,0,12,40
2010,LAS,BALAS,Sociology,,342,135,207,0,139,35,80,60,0,2,7,14,5,88,6,0,0,313,29
2009,LAS,MA,Sociology,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009,LAS,NDEG,Sociology,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2009,LAS,BALAS,Sociology,,8,2,6,0,3,1,2,2,0,0,0,0,0,0,0,0,0,8,0
2009,LAS,BALAS,Sociology,,434,168,265,1,163,48,121,71,5,0,0,13,13,0,0,0,0,401,33
2009,LAS,PHD,Sociology,,49,20,29,0,18,6,6,3,0,0,0,16,0,0,0,0,0,14,35
2008,LAS,MA,Sociology,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2008,LAS,BALAS,Sociology,,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2008,LAS,NDEG,Sociology,,3,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1
2008,LAS,BALAS,Sociology,,468,189,277,2,204,54,119,60,4,0,0,16,11,0,0,0,0,438,30
2008,LAS,PHD,Sociology,,40,19,21,0,18,3,3,1,0,0,0,15,0,0,0,0,0,9,31
2007,LAS,BALAS,Sociology,,3,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0
2007,LAS,MA,Sociology,,3,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1
2007,LAS,NDEG,Sociology,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2007,LAS,BALAS,Sociology,,485,195,289,1,220,60,116,64,3,0,0,10,12,0,0,0,0,463,22
2007,LAS,PHD,Sociology,,45,19,26,0,21,1,4,1,0,0,0,18,0,0,0,0,0,9,36
2006,LAS,MA,Sociology,,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2006,LAS,BALAS,Sociology,,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1
2006,LAS,BALAS,Sociology,,459,162,296,1,212,46,127,55,5,0,0,4,10,0,0,0,0,445,14
2006,LAS,PHD,Sociology,,45,21,24,0,18,1,3,3,0,0,0,20,0,0,0,0,0,10,35
2005,LAS,BALAS,Sociology,,10,1,9,0,2,1,3,4,0,0,0,0,0,0,0,0,0,8,2
2005,LAS,BALAS,Sociology,,419,138,281,0,177,31,137,61,2,0,0,6,5,0,0,0,0,408,11
2005,LAS,PHD,Sociology,,43,17,26,0,19,1,2,4,0,0,0,17,0,0,0,0,0,12,31
2004,LAS,BALAS,Sociology,,300,97,203,0,134,25,88,42,3,0,0,5,3,0,0,0,0,283,17
2004,LAS,BALAS,Sociology,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2004,LAS,PHD,Sociology,,40,17,23,0,16,1,1,3,1,0,0,18,0,0,0,0,0,11,29
1980,LAS,,Sociology,,46,28,18,3,33,1,0,0,1,0,0,8,0,0,0,0,0,21,25
1981,LAS,,Sociology,,41,23,18,3,29,1,0,0,0,0,0,8,0,0,0,0,0,20,21
1982,LAS,,Sociology,,44,24,20,3,28,2,0,0,0,0,0,11,0,0,0,0,0,21,23
1983,LAS,,Sociology,,44,23,21,1,31,2,0,0,0,0,0,10,0,0,0,0,0,22,22
1984,LAS,,Sociology,,39,23,16,1,25,2,0,0,0,0,0,11,0,0,0,0,0,17,22
1985,LAS,,Sociology,,33,18,15,0,20,0,0,0,1,0,0,12,0,0,0,0,0,13,20
1986,LAS,,Sociology,,38,17,21,2,22,0,0,0,0,0,0,14,0,0,0,0,0,16,22
1987,LAS,,Sociology,,35,15,20,1,23,0,0,0,0,0,0,11,0,0,0,0,0,15,20
1988,LAS,,Sociology,,35,14,21,0,25,0,0,1,0,0,0,9,0,0,0,0,0,18,17
1989,LAS,,Sociology,,39,15,24,0,28,1,0,0,0,0,0,10,0,0,0,0,0,18,21
1990,LAS,,Sociology,,45,16,29,1,27,2,0,0,0,0,0,15,0,0,0,0,0,17,28
1991,LAS,,Sociology,,48,21,27,1,27,1,0,0,0,0,0,19,0,0,0,0,0,15,33
1992,LAS,,Sociology,,49,19,30,3,31,1,1,0,0,0,0,13,0,0,0,0,0,17,32
1993,LAS,,Sociology,,48,17,31,3,28,4,1,0,0,0,0,12,0,0,0,0,0,19,29
1994,LAS,,Sociology,,50,20,30,1,31,4,4,0,1,0,0,9,0,0,0,0,0,21,29
1995,LAS,,Sociology,,50,17,33,1,30,4,5,1,0,0,0,9,0,0,0,0,0,23,27
1996,LAS,,Sociology,,43,11,32,1,22,4,5,0,0,0,0,11,0,0,0,0,0,16,27
1997,LAS,,Sociology,,42,13,29,1,22,5,4,1,0,0,0,9,0,0,0,0,0,18,24
1998,LAS,,Sociology,,40,14,26,0,16,3,3,1,0,0,0,17,0,0,0,0,0,11,29
1999,LAS,,Sociology,,45,18,27,0,13,2,2,2,0,0,0,26,0,0,0,0,0,12,33
2000,LAS,,Sociology,,47,21,26,0,11,2,1,2,0,0,0,31,0,0,0,0,0,10,37
2001,LAS,,Sociology,,48,20,28,1,12,2,0,3,0,0,0,30,0,0,0,0,0,12,36
2002,LAS,,Sociology,,47,22,25,0,16,0,1,3,0,0,0,27,0,0,0,0,0,12,35
2003,LAS,,Sociology,,47,23,24,0,17,0,1,4,0,0,0,25,0,0,0,0,0,11,36
1983,ACES,,SOIL SCI,,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1984,ACES,,SOIL SCI,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1985,ACES,,SOIL SCI,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1986,ACES,,SOIL SCI,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1987,ACES,,SOIL SCI,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1988,ACES,,SOIL SCI,,4,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1989,ACES,,SOIL SCI,,5,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1990,ACES,,SOIL SCI,,7,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1991,ACES,,SOIL SCI,,5,4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1992,ACES,,SOIL SCI,,6,4,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,6,0
1993,ACES,,SOIL SCI,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1994,ACES,,SOIL SCI,,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1
1995,ACES,,SOIL SCI,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1983,LAS,,SP CORRECT,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,LAS,BALAS,Spanish,,69,24,45,0,39,2,4,23,0,0,1,0,0,5,2,0,3,68,1
2018,LAS,BALAS,Spanish,,8,3,5,0,4,0,1,3,0,0,0,0,0,1,0,0,0,8,0
2018,LAS,MA,Spanish,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,LAS,MA,Spanish,Spanish Linguistics,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,LAS,MA,Spanish,Spanish Literatures & Cultures,5,3,2,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,4
2018,LAS,PHD,Spanish,,33,8,25,0,7,0,0,7,0,0,0,19,0,1,0,0,0,4,29
2018,LAS,PHD,Spanish,Medieval Studies,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,LAS,PHD,Spanish,Sec Lang Acquis & Teacher Ed,3,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
2017,LAS,BALAS,Spanish,,79,24,55,0,42,2,4,29,0,0,2,0,0,6,1,0,4,79,0
2017,LAS,BALAS,Spanish,,10,2,8,0,5,0,1,4,0,0,0,0,0,1,0,0,0,10,0
2017,LAS,MA,Spanish,Spanish Linguistics,8,1,7,0,3,0,0,2,0,0,0,3,0,0,0,0,0,2,6
2017,LAS,MA,Spanish,Spanish Literatures & Cultures,6,2,4,0,0,0,0,2,0,0,0,4,0,0,0,0,0,1,5
2017,LAS,PHD,Spanish,,28,6,22,0,8,0,0,4,0,0,0,16,0,0,0,0,0,5,23
2017,LAS,PHD,Spanish,Medieval Studies,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,LAS,PHD,Spanish,Sec Lang Acquis & Teacher Ed,3,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
2016,LAS,BALAS,Spanish,,82,22,60,0,42,1,8,29,0,0,1,0,1,10,1,0,2,81,1
2016,LAS,BALAS,Spanish,,8,2,6,0,5,0,2,1,0,0,0,0,0,2,0,0,0,7,1
2016,LAS,MA,Spanish,Spanish Linguistics,12,1,11,0,5,0,0,3,0,0,0,4,0,0,0,0,0,4,8
2016,LAS,MA,Spanish,Spanish Literatures & Cultures,8,3,5,0,1,0,0,1,0,0,0,6,0,0,0,0,0,0,8
2016,LAS,PHD,Spanish,,25,5,20,0,8,0,0,4,0,0,0,13,0,1,0,0,0,4,21
2016,LAS,PHD,Spanish,Medieval Studies,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,LAS,PHD,Spanish,Sec Lang Acquis & Teacher Ed,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2015,LAS,BALAS,Spanish,,6,2,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,1
2015,LAS,PHD,Spanish,Sec Lang Acquis & Teacher Ed,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2015,LAS,BALAS,Spanish,,70,15,55,0,35,2,8,22,0,0,1,0,2,8,1,0,3,69,1
2015,LAS,MA,Spanish,,3,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2
2015,LAS,MA,Spanish,Spanish Linguistics,7,0,7,0,3,0,0,2,0,0,0,2,0,0,0,0,0,2,5
2015,LAS,MA,Spanish,Spanish Literatures & Cultures,11,1,10,0,3,0,0,2,0,0,0,6,0,0,0,0,0,2,9
2015,LAS,PHD,Spanish,,23,6,17,0,9,0,0,3,0,0,0,11,0,1,0,0,0,3,20
2014,LAS,PHD,Spanish,Romance Linguistics,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,LAS,PHD,Spanish,Sec Lang Acquis & Teacher Ed,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014,LAS,BALAS,Spanish,,77,15,62,0,40,3,6,25,0,0,3,0,0,9,2,0,5,76,1
2014,LAS,BALAS,Spanish,,11,4,7,0,7,0,0,4,0,0,0,0,0,0,0,0,0,9,2
2014,LAS,MA,Spanish,,5,2,3,0,3,0,0,1,0,0,0,1,0,0,0,0,0,2,3
2014,LAS,MA,Spanish,Spanish Literatures & Cultures,6,0,6,0,3,0,0,1,0,0,0,2,0,0,0,0,0,2,4
2014,LAS,MA,Spanish,Spanish Linguistics,7,1,6,0,3,0,0,1,0,0,0,3,0,0,0,0,0,1,6
2014,LAS,PHD,Spanish,,29,7,22,0,12,0,0,5,0,0,0,11,1,1,0,0,0,5,24
2013,LAS,BALAS,Spanish,,22,5,17,0,17,1,0,4,0,0,0,0,0,0,1,0,0,20,2
2013,LAS,MA,Spanish,Spanish Linguistics,8,2,6,0,4,0,0,0,0,0,0,4,0,0,0,0,0,2,6
2013,LAS,PHD,Spanish,,21,7,14,0,9,0,0,4,0,0,0,8,0,0,0,0,0,3,18
2013,LAS,MA,Spanish,,17,5,12,0,10,0,0,2,0,0,1,4,0,1,0,0,0,6,11
2013,LAS,BALAS,Spanish,,125,30,95,0,72,4,12,32,0,0,4,1,0,15,2,0,0,122,3
2012,LAS,MA,Spanish,,12,5,7,0,5,0,0,1,0,0,0,4,2,0,0,0,0,3,9
2012,LAS,MA,Spanish,Spanish Linguistics,4,1,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,3
2012,LAS,BALAS,Spanish,,23,3,20,0,17,1,1,3,0,0,1,0,0,1,1,0,0,21,2
2012,LAS,PHD,Spanish,,25,7,18,0,9,0,0,5,0,0,0,11,0,2,0,0,0,4,21
2012,LAS,BALAS,Spanish,,124,31,93,0,83,1,9,26,1,0,3,1,0,10,1,0,0,120,4
2011,LAS,MA,Spanish,,5,2,3,0,2,0,0,1,0,0,0,0,2,0,0,0,0,3,2
2011,LAS,NDEG,Spanish,,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
2011,LAS,BALAS,Spanish,,27,1,26,0,21,0,1,3,0,0,2,0,0,1,1,0,0,26,1
2011,LAS,PHD,Spanish,,29,6,23,0,10,0,0,9,0,0,0,10,0,3,0,0,0,6,23
2011,LAS,BALAS,Spanish,,141,40,101,0,99,4,4,30,0,0,2,2,0,6,1,0,0,139,2
2010,LAS,BALAS,Spanish,,18,2,16,0,13,1,0,3,0,0,1,0,0,0,1,0,0,18,0
2010,LAS,MA,Spanish,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2010,LAS,MA,Spanish,Spanish Linguistics,8,2,6,0,2,0,0,2,0,0,0,4,0,0,0,0,0,1,7
2010,LAS,PHD,Spanish,,28,5,23,0,8,0,0,10,0,0,0,10,0,3,0,0,0,5,23
2010,LAS,BALAS,Spanish,,171,39,132,0,122,10,4,31,0,0,3,1,0,5,1,0,0,170,1
2009,LAS,BALAS,Spanish,,20,5,15,0,14,2,1,1,0,0,0,0,2,0,0,0,0,20,0
2009,LAS,NDEG,Spanish,,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2009,LAS,BALAS,Spanish,,207,55,152,0,134,14,6,43,0,0,0,2,8,0,0,0,0,204,3
2009,LAS,MA,Spanish,,11,4,7,0,3,0,0,2,0,0,0,6,0,0,0,0,0,4,7
2009,LAS,MA,Spanish,Spanish Linguistics,8,2,6,0,2,0,0,2,0,0,0,4,0,0,0,0,0,1,7
2009,LAS,PHD,Spanish,,29,4,25,0,6,1,0,10,0,0,0,12,0,0,0,0,0,4,25
2008,LAS,BALAS,Spanish,,12,4,8,0,8,0,0,2,0,0,0,0,2,0,0,0,0,12,0
2008,LAS,BALAS,Spanish,,237,64,173,0,151,21,8,49,0,0,0,1,7,0,0,0,0,234,3
2008,LAS,MA,Spanish,,16,5,11,0,5,0,0,2,0,0,0,9,0,0,0,0,0,4,12
2008,LAS,PHD,Spanish,,33,5,28,0,6,1,0,9,0,0,0,17,0,0,0,0,0,3,30
2007,LAS,NDEG,Spanish,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2007,LAS,BALAS,Spanish,,8,4,4,0,5,0,0,3,0,0,0,0,0,0,0,0,0,8,0
2007,LAS,BALAS,Spanish,,286,73,213,0,184,19,11,67,0,0,0,0,5,0,0,0,0,283,3
2007,LAS,MA,Spanish,,17,4,13,0,5,0,1,2,0,0,0,9,0,0,0,0,0,1,16
2007,LAS,PHD,Spanish,,41,11,30,0,5,1,0,10,0,0,0,25,0,0,0,0,0,5,36
2006,LAS,BALAS,Spanish,,5,2,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,5,0
2006,LAS,BALAS,Spanish,,310,79,231,0,195,22,21,67,0,0,0,1,4,0,0,0,0,307,3
2006,LAS,MA,Spanish,,21,6,15,0,8,0,1,4,0,0,0,8,0,0,0,0,0,6,15
2006,LAS,PHD,Spanish,,38,13,25,0,8,1,0,6,0,0,0,23,0,0,0,0,0,3,35
2005,LAS,BALAS,Spanish,,8,3,5,0,4,1,0,3,0,0,0,0,0,0,0,0,0,8,0
2005,LAS,BALAS,Spanish,,259,79,180,0,166,15,19,54,1,0,0,1,3,0,0,0,0,252,7
2005,LAS,MA,Spanish,,21,5,16,0,6,0,0,5,0,0,0,9,1,0,0,0,0,6,15
2005,LAS,PHD,Spanish,,30,10,20,0,6,0,0,3,0,0,0,21,0,0,0,0,0,3,27
2004,LAS,BALAS,Spanish,,241,70,170,1,154,13,13,55,2,0,0,0,4,0,0,0,0,231,10
2004,LAS,BSLAS,Spanish,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2004,LAS,MA,Spanish,,22,9,13,0,4,0,0,5,0,0,0,13,0,0,0,0,0,7,15
2004,LAS,NDEG,Spanish,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2004,LAS,PHD,Spanish,,29,13,16,0,6,0,0,2,0,0,0,21,0,0,0,0,0,3,26
1980,Education,,Special Education,,82,16,66,3,70,1,2,1,0,0,0,5,0,0,0,0,0,51,31
1981,Education,,Special Education,,98,16,82,6,83,2,2,1,0,0,0,4,0,0,0,0,0,65,33
1982,Education,,Special Education,,78,12,66,8,59,2,0,0,0,0,0,9,0,0,0,0,0,54,24
1983,Education,,Special Education,,60,9,51,8,45,1,1,1,0,0,0,4,0,0,0,0,0,45,15
1984,Education,,Special Education,,47,11,36,6,29,1,2,2,0,0,0,7,0,0,0,0,0,27,20
1985,Education,,Special Education,,51,6,45,7,37,0,2,1,0,0,0,4,0,0,0,0,0,32,19
1986,Education,,Special Education,,54,9,45,4,43,1,1,1,0,0,0,4,0,0,0,0,0,39,15
1987,Education,,Special Education,,52,8,44,4,38,1,2,0,1,0,0,6,0,0,0,0,0,33,19
1988,Education,,Special Education,,47,9,38,5,36,0,1,0,1,0,0,4,0,0,0,0,0,33,14
1989,Education,,Special Education,,59,7,52,8,41,2,0,0,0,0,0,8,0,0,0,0,0,41,18
1990,Education,,Special Education,,65,15,50,10,40,3,3,0,0,0,0,9,0,0,0,0,0,41,24
1991,Education,,Special Education,,78,12,66,9,55,1,5,0,0,0,0,8,0,0,0,0,0,50,28
1992,Education,,Special Education,,78,9,69,6,57,1,6,0,0,0,0,8,0,0,0,0,0,50,28
1993,Education,,Special Education,,98,10,88,16,65,1,8,0,0,0,0,8,0,0,0,0,0,66,32
1994,Education,,Special Education,,112,17,95,13,73,2,10,0,0,0,0,14,0,0,0,0,0,74,38
1995,Education,,Special Education,,105,13,92,3,76,1,10,0,0,0,0,15,0,0,0,0,0,72,33
1996,Education,,Special Education,,93,11,82,0,71,1,7,0,0,0,0,14,0,0,0,0,0,67,26
1997,Education,,Special Education,,84,10,74,1,58,1,7,0,0,0,0,17,0,0,0,0,0,55,29
1998,Education,,Special Education,,84,11,73,0,62,1,5,0,0,0,0,16,0,0,0,0,0,55,29
1999,Education,,Special Education,,77,10,67,1,50,2,4,2,0,0,0,18,0,0,0,0,0,48,29
2000,Education,,Special Education,,92,9,83,6,59,3,3,2,0,0,0,19,0,0,0,0,0,61,31
2001,Education,,Special Education,,97,14,83,8,63,3,2,0,0,0,0,21,0,0,0,0,0,65,32
2002,Education,,Special Education,,89,11,78,3,56,2,3,1,0,0,0,24,0,0,0,0,0,57,32
2003,Education,,Special Education,,75,10,65,2,52,2,1,0,0,0,0,18,0,0,0,0,0,50,25
1980,Education,,Special Education,,23,2,21,0,22,0,0,1,0,0,0,0,0,0,0,0,0,22,1
1981,Education,,Special Education,,30,2,28,0,25,0,3,2,0,0,0,0,0,0,0,0,0,29,1
1982,Education,,Special Education,,28,3,25,0,22,3,2,1,0,0,0,0,0,0,0,0,0,27,1
1983,Education,,Special Education,,30,2,28,0,25,3,1,1,0,0,0,0,0,0,0,0,0,29,1
1984,Education,,Special Education,,21,2,19,0,19,1,1,0,0,0,0,0,0,0,0,0,0,21,0
1985,Education,,Special Education,,19,3,16,0,19,0,0,0,0,0,0,0,0,0,0,0,0,19,0
1986,Education,,Special Education,,19,2,17,1,17,0,0,0,0,0,0,1,0,0,0,0,0,18,1
1987,Education,,Special Education,,22,2,20,0,21,0,0,1,0,0,0,0,0,0,0,0,0,22,0
1988,Education,,Special Education,,24,1,23,0,22,1,0,1,0,0,0,0,0,0,0,0,0,24,0
1989,Education,,Special Education,,15,1,14,0,14,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1990,Education,,Special Education,,12,0,12,0,11,0,1,0,0,0,0,0,0,0,0,0,0,12,0
1991,Education,,Special Education,,12,0,12,0,9,0,2,1,0,0,0,0,0,0,0,0,0,12,0
1992,Education,,Special Education,,18,0,18,0,14,0,2,2,0,0,0,0,0,0,0,0,0,18,0
1993,Education,,Special Education,,18,0,18,0,16,0,1,1,0,0,0,0,0,0,0,0,0,18,0
1994,Education,,Special Education,,13,0,13,0,12,0,1,0,0,0,0,0,0,0,0,0,0,12,1
1995,Education,,Special Education,,17,0,17,0,16,0,0,1,0,0,0,0,0,0,0,0,0,15,2
1996,Education,,Special Education,,17,3,14,0,15,1,0,1,0,0,0,0,0,0,0,0,0,16,1
1997,Education,,Special Education,,13,1,12,0,11,2,0,0,0,0,0,0,0,0,0,0,0,13,0
1998,Education,,Special Education,,14,0,14,0,12,1,1,0,0,0,0,0,0,0,0,0,0,14,0
1999,Education,,Special Education,,19,1,18,0,16,1,1,1,0,0,0,0,0,0,0,0,0,19,0
2000,Education,,Special Education,,29,3,26,0,27,1,1,0,0,0,0,0,0,0,0,0,0,29,0
2001,Education,,Special Education,,33,1,32,0,31,1,0,1,0,0,0,0,0,0,0,0,0,33,0
2002,Education,,Special Education,,42,4,38,1,38,0,2,1,0,0,0,0,0,0,0,0,0,42,0
2003,Education,,Special Education,,59,6,53,1,55,0,2,1,0,0,0,0,0,0,0,0,0,59,0
2018,Education,BS,Special Education,,107,14,92,1,82,2,5,14,0,1,3,0,0,6,0,1,4,105,2
2018,Education,EDM,Special Education,,11,1,10,0,9,0,1,1,0,0,0,0,0,1,0,0,0,10,1
2018,Education,EDM,Special Education,,15,0,15,0,11,1,2,1,0,0,0,0,0,2,0,0,1,14,1
2018,Education,MS,Special Education,,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2018,Education,PHD,Special Education,,26,4,22,0,16,2,1,3,0,0,0,4,0,1,0,0,2,12,14
2017,Education,BS,Special Education,,119,14,105,0,92,3,4,18,0,1,1,0,0,5,0,1,3,117,2
2017,Education,EDM,Special Education,,20,3,17,0,16,0,2,2,0,0,0,0,0,2,1,0,0,18,2
2017,Education,EDM,Special Education,,10,0,10,0,6,0,2,1,0,0,0,0,1,2,0,0,0,10,0
2017,Education,MS,Special Education,,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,Education,PHD,Special Education,,24,4,20,0,15,2,0,2,0,0,0,5,0,0,0,0,2,11,13
2016,Education,BS,Special Education,,121,13,108,0,102,2,3,13,0,0,1,0,0,4,0,0,2,120,1
2016,Education,EDM,Special Education,,20,3,17,0,15,1,2,2,0,0,0,0,0,3,0,0,1,16,4
2016,Education,MS,Special Education,,6,2,4,0,2,2,0,1,0,0,0,1,0,0,1,0,2,3,3
2016,Education,PHD,Special Education,,27,3,24,0,17,2,1,3,0,0,0,4,0,1,0,0,2,15,12
2015,Education,MS,Special Education,,5,2,3,0,2,2,0,1,0,0,0,0,0,0,1,0,2,4,1
2015,Education,BS,Special Education,,125,10,115,0,106,3,1,12,0,0,3,0,0,2,0,1,5,124,1
2015,Education,EDM,Special Education,,19,2,17,0,11,1,2,3,0,0,0,2,0,3,0,0,1,15,4
2015,Education,PHD,Special Education,,23,3,20,0,13,1,3,1,0,0,0,5,0,3,0,0,1,10,13
2014,Education,MS,Special Education,,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,3,0
2014,Education,NDEG,Special Education,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,Education,BS,Special Education,,89,11,78,0,76,3,2,7,0,0,1,0,0,2,1,1,4,89,0
2014,Education,EDM,Special Education,,28,4,24,0,17,2,2,4,0,0,0,3,0,2,0,0,2,25,3
2014,Education,PHD,Special Education,,23,3,20,0,14,1,3,2,0,0,0,3,0,3,0,0,1,12,11
2013,Education,EDM,Special Education,,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2013,Education,MS,Special Education,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,Education,NDEG,Special Education,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,Education,BS,Special Education,,82,6,76,0,71,5,1,3,0,0,2,0,0,1,1,0,0,82,0
2013,Education,EDM,Special Education,,27,3,24,0,20,2,1,2,0,0,0,2,0,1,0,0,0,23,4
2013,Education,PHD,Special Education,,22,3,19,0,14,1,3,2,0,0,0,2,0,3,0,0,0,11,11
2012,Education,CAS,Special Education,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,Education,MS,Special Education,,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1
2012,Education,NDEG,Special Education,,5,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2012,Education,BS,Special Education,,80,7,73,0,70,4,1,3,0,0,2,0,0,1,1,0,0,80,0
2012,Education,PHD,Special Education,,24,2,22,0,18,0,2,2,0,0,0,2,0,2,0,0,0,13,11
2012,Education,EDM,Special Education,,34,4,30,0,25,1,3,2,0,0,0,2,1,3,0,0,0,26,8
2011,Education,BS,Special Education,,76,9,67,0,66,4,0,2,0,0,3,1,0,0,0,0,0,75,1
2011,Education,CAS,Special Education,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,Education,MS,Special Education,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,Education,EDM,Special Education,,31,5,26,0,27,0,3,1,0,0,0,0,0,3,0,0,0,26,5
2011,Education,PHD,Special Education,,23,1,22,0,12,0,5,2,0,0,0,4,0,5,0,0,0,12,11
2010,Education,CAS,Special Education,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,Education,MA,Special Education,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010,Education,BS,Special Education,,76,8,68,0,65,2,1,4,0,0,3,1,0,1,1,0,0,74,2
2010,Education,EDM,Special Education,,36,7,29,0,29,3,3,0,0,0,0,1,0,3,0,0,0,31,5
2010,Education,PHD,Special Education,,26,2,24,0,15,0,3,0,0,0,1,5,2,3,1,0,0,13,13
